comment_id,note_id,user_id,user_name,user_url,comment_content,comment_date,comment_likes,comment_replies,crawl_time
comment-67fa662d000000002001565a,67d19abc000000000903b862,66cdf771000000001d0337be,板栗饼.,https://www.xiaohongshu.com/user/profile/66cdf771000000001d0337be?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABgGjVQMjH8lGNeqER-OLEeuJKiQHOSgp76c1s2AULJUU=&xsec_source=pc_comment,推荐我上次去的！领队规划得超好👍而且行程是定制的2680一个人,2025-04-12,0,1,2025-04-24 15:17:48
comment-67d2b54d0000000015004793,67d19abc000000000903b862,57a5225550c4b43736246de9,Hlfy,https://www.xiaohongshu.com/user/profile/57a5225550c4b43736246de9?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABNztklFvxnZEjZI7khIuNVJkqbKcFMiBeJQtVgKWIvnc=&xsec_source=pc_comment,前年去的了 定的尼享很不错 全程很顺利,2025-03-13,2,0,2025-04-24 15:17:48
comment-67ffb7360000000012031061,67f8fc06000000001c033059,6141c1b9000000000201bd1a,嘿飒,https://www.xiaohongshu.com/user/profile/6141c1b9000000000201bd1a?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB5dqSLFkoEwsC9ogfNp6G-c_q2n57eRzyczhCnCm9Lmc=&xsec_source=pc_comment,求裤子链接,2025-04-17,0,2,2025-04-24 15:17:48
comment-6809c7fc000000000400bfb8,67f8fc06000000001c033059,5a97b166e8ac2b07c99e01cc,阿一呀阿,https://www.xiaohongshu.com/user/profile/5a97b166e8ac2b07c99e01cc?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABGLmqLqr290sby3sKbFxe5SkhHCgTxTtifHoGqsHAJBs=&xsec_source=pc_comment,小姐姐你搭的啥鞋子呀,2025-04-24,0,0,2025-04-24 15:17:48
comment-67fa282f0000000012001a68,67f8fc06000000001c033059,5ce9250e0000000012030cdf,小红帽,https://www.xiaohongshu.com/user/profile/5ce9250e0000000012030cdf?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABEuQnYMvE6oZcfYt8lfxj3KfxZe-W8toQR70JR3-3Xtc=&xsec_source=pc_comment,宝宝素颜也好美啊啊啊啊啊皮肤状态好好最近换季我起皮起得 为什么你还是这么水润啊啊啊我羡慕！！,2025-04-12,0,2,2025-04-24 15:17:48
comment-67fb9121000000001e00fc62,67f8fc06000000001c033059,6672712300000000030320bb,国产小仙女,https://www.xiaohongshu.com/user/profile/6672712300000000030320bb?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB1Ia-e1dngHVqi7OCiTod7ge1XATEC0G5dkAWvmx7TXk=&xsec_source=pc_comment,这也太舒服了吧风景好好哦,2025-04-13,1,0,2025-04-24 15:17:48
comment-67fb910e000000001e00f67b,67f8fc06000000001c033059,6672712300000000030320bb,国产小仙女,https://www.xiaohongshu.com/user/profile/6672712300000000030320bb?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB1Ia-e1dngHVqi7OCiTod7ge1XATEC0G5dkAWvmx7TXk=&xsec_source=pc_comment,太好看啦姐姐晚上好哦,2025-04-13,0,0,2025-04-24 15:17:48
comment-67f904790000000020016f2b,67f8fc06000000001c033059,5f03274400000000010051e8,薄荷苏打水🍃（翻唱版）,https://www.xiaohongshu.com/user/profile/5f03274400000000010051e8?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB2fTQTyT6JosaA0mUC-vE_8u3Li5z9YCEUFkYnXcUWIQ=&xsec_source=pc_comment,好美的天！,2025-04-11,0,1,2025-04-24 15:17:48
comment-67fba4f0000000001e016cd5,67f8fc06000000001c033059,5a694e6b4eacab66f236c58a,小适小适,https://www.xiaohongshu.com/user/profile/5a694e6b4eacab66f236c58a?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABSU0ZQEvqfUlKu8IWpBtLvezsd77HXOfzprWUJbwt92Y=&xsec_source=pc_comment,宝宝求裤子,2025-04-13,0,1,2025-04-24 15:17:48
comment-67fd23cb000000001f00f191,67f8fc06000000001c033059,60cd2b98000000000101d969,别来烦我！！,https://www.xiaohongshu.com/user/profile/60cd2b98000000000101d969?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABy226qmjXlZ1AJWEaRuLExFLyOHucuAM4fhzkpmVOSOg=&xsec_source=pc_comment,一套链接🔗！,2025-04-14,0,1,2025-04-24 15:17:48
comment-67fb8e6d000000001e0142da,67f8fc06000000001c033059,59c0db2f82ec391f8fbcfffa,老员工,https://www.xiaohongshu.com/user/profile/59c0db2f82ec391f8fbcfffa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABDQ88YZQKqA6xqo7atdXZ74oXdhgeI8xV1hGa9gDsrss=&xsec_source=pc_comment,怎么照能照出这么清晰的照片呀 是相机还是滤镜App呀,2025-04-13,1,1,2025-04-24 15:17:48
comment-67f913460000000020010b6c,67f8fc06000000001c033059,5c14e1f30000000006024198,小丸子只吃肉,https://www.xiaohongshu.com/user/profile/5c14e1f30000000006024198?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB3kGsEC4UcFfuPgOwprdXnp5kyoTgvPihwn2-U8jZjOk=&xsec_source=pc_comment,看到你老公了妹儿,2025-04-11,0,2,2025-04-24 15:17:48
comment-67c51dfe000000001803ebc3,67a38cf4000000002802a048,646e8bfa000000002b00babf,不可以内卷哦,https://www.xiaohongshu.com/user/profile/646e8bfa000000002b00babf?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB5nygyqfE1vdxeXWjwNTWOS8NngfcMKnIfOjQGLAjNHk=&xsec_source=pc_comment,评论区里有些推荐小团/包车司机的，很可能是软广，大家注意甄别，警防上当受骗！,2025-03-03,5,0,2025-04-24 15:17:48
comment-67b47eef000000001901611e,67a38cf4000000002802a048,5d217b880000000010003ab9,一粒豌豆糕,https://www.xiaohongshu.com/user/profile/5d217b880000000010003ab9?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB-9ILw3KWNkPFqUlR6OPp36WPhpIBlGW3gu8krz2yA4I=&xsec_source=pc_comment,重庆去印尼怎么飞划算呀,2025-02-18,2,14,2025-04-24 15:17:48
comment-67a38fd5000000000a01be77,67a38cf4000000002802a048,5d20c07f0000000010013cb2,小猴子📷,https://www.xiaohongshu.com/user/profile/5d20c07f0000000010013cb2?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABJifmVEhahvZZU_htnT8cTUEI8Go0sBVbPPfmPmLOTBE=&xsec_source=pc_comment,为啥我看的广州出发的机票单程都要一千多,2025-02-06,0,13,2025-04-24 15:17:48
comment-67b0c66b00000000190044b5,67a38cf4000000002802a048,5ba62c1895d6810001f646e1,咪咪说你叫什么,https://www.xiaohongshu.com/user/profile/5ba62c1895d6810001f646e1?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABPBRmvq3SMlFaXAUpyxO9gxI0D1e4Ah3_TLsjDwLXHtE=&xsec_source=pc_comment,你们是带行李箱还是背包的啊？！！！！！,2025-02-16,0,5,2025-04-24 15:17:48
comment-67ca9196000000000f0398d5,67a38cf4000000002802a048,59102da050c4b461e0fe1b6f,就这样吧,https://www.xiaohongshu.com/user/profile/59102da050c4b461e0fe1b6f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABn8ND5kiSTEar46vSZEfyqifJdggtdam7wUnZDHtPxf8=&xsec_source=pc_comment,博主 你在网上购买印尼车票是怎么付款的？,2025-03-07,0,3,2025-04-24 15:17:48
comment-67b002640000000016014d31,67a38cf4000000002802a048,63872af9000000001f01f404,不吃西瓜皮,https://www.xiaohongshu.com/user/profile/63872af9000000001f01f404?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABcMYXwRJBmjQx6gmCxPWSF95kPrveMUNRUqdJLDZLCi4=&xsec_source=pc_comment,入境需要给小费吗 此外这个是小费制国家吗,2025-02-15,0,3,2025-04-24 15:17:48
comment-67c5af85000000001801b239,67a38cf4000000002802a048,676d3b650000000014030c1b,游戏人间,https://www.xiaohongshu.com/user/profile/676d3b650000000014030c1b?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABOqdYThfRw0UDl4plbbDcvuM5ZKAZRvpWc9AeQwlqtVI=&xsec_source=pc_comment,没出过国，女大去印尼还是埃及呢,2025-03-03,0,7,2025-04-24 15:17:48
comment-67a39365000000000a037fee,67a38cf4000000002802a048,629d990f000000001b028703,学法学的墩墩鸡饲养员,https://www.xiaohongshu.com/user/profile/629d990f000000001b028703?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB1n6JK5c0GDzI5ezi73HiJqFyMIlg6zGE1vVfIEjlCVM=&xsec_source=pc_comment,如果不去sewu的话，从bromo到庞越的路上有个马达将军瀑布也很不错,2025-02-06,1,2,2025-04-24 15:17:48
comment-67b471bd000000001b03b554,67a38cf4000000002802a048,63ce92f7000000002702974a,Juneeon &Yo_,https://www.xiaohongshu.com/user/profile/63ce92f7000000002702974a?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB_xwLB9pwiR08dJSgslWzrfdL-QJ6U_w3KPSSBQiJ42w=&xsec_source=pc_comment,博主一个人去的嘛顺便问问语言沟通方便吗,2025-02-18,0,2,2025-04-24 15:17:48
comment-67bd0453000000001c0076f4,67a38cf4000000002802a048,6467e126000000001002a879,我就拍着玩,https://www.xiaohongshu.com/user/profile/6467e126000000001002a879?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABKEMfJ0XBdj_LHQSS9gKXI0b8nohZx2AGLiDGOwp1teM=&xsec_source=pc_comment,几乎不会英语，交流麻烦吗,2025-02-25,1,1,2025-04-24 15:17:48
comment-66cdd913000000000d01ca2d,66cdc4bf000000001f038384,5ab0f8e14eacab5c73531dff,要一个黄昏,https://www.xiaohongshu.com/user/profile/5ab0f8e14eacab5c73531dff?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABkOSIxA5i40UZ6i8ANrw7fFDm8NzCKzv1Mw0XXWQZ0dU=&xsec_source=pc_comment,十月十一月都可以,2024-08-27,2,7,2025-04-24 15:17:48
comment-66ebf51d0000000020021282,66cdc4bf000000001f038384,5c2dd5a6000000000602fae8,Kaguya,https://www.xiaohongshu.com/user/profile/5c2dd5a6000000000602fae8?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB-6RLTBoB2OzB53Zbnof7c4B5v0FPDZjU8EzvWQfQy3U=&xsec_source=pc_comment,9.28-10.7广西出发 有没有搭子,2024-09-19,0,6,2025-04-24 15:17:48
comment-66d41826000000000f005062,66cdc4bf000000001f038384,5f3e2f680000000001006470,WenliChineseteacher,https://www.xiaohongshu.com/user/profile/5f3e2f680000000001006470?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABMtC8YP6pco-TTM_o3y4i67akSxb_nL2gAeAg_bEsDo8=&xsec_source=pc_comment,有9.18落地的嘛，找搭子,2024-09-01,1,6,2025-04-24 15:17:48
comment-66d961b7000000000b023be4,66cdc4bf000000001f038384,593ead2f5e87e72a06242ece,Ssssi（老破小装修版）,https://www.xiaohongshu.com/user/profile/593ead2f5e87e72a06242ece?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABPxaBIh_WlP2K1TwKKpxHBeeg_hJccTm-Se4TQ0skRUs=&xsec_source=pc_comment,有9月29早上落地泗水的吗,2024-09-05,1,2,2025-04-24 15:17:48
comment-66ce899e000000000502dd82,66cdc4bf000000001f038384,64a0e8c0000000000b014baa,蛋卷真好吃,https://www.xiaohongshu.com/user/profile/64a0e8c0000000000b014baa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABsl6ASYO97-vVIJ4dkYnNn4H3x-tmc-uwQd6nKZOfaBo=&xsec_source=pc_comment,九月的有没有？,2024-08-28,2,5,2025-04-24 15:17:48
comment-66d19de8000000000c01b5ff,66cdc4bf000000001f038384,61dbc02b00000000100093f7,小红薯61DC1A43,https://www.xiaohongshu.com/user/profile/61dbc02b00000000100093f7?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABP9lQFarFHN2TWsH-Rasw4mQXCv-hDMsDE-VeVL9xHcA=&xsec_source=pc_comment,10.4落地泗水去不,2024-08-30,0,2,2025-04-24 15:17:48
comment-66d74f7c00000000040300b8,66cdc4bf000000001f038384,6602d4f6000000000600f6b5,七叔游点意思呀,https://www.xiaohongshu.com/user/profile/6602d4f6000000000600f6b5?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABOw-EvlIPyH_fwtlquGvfPkmTYTHqk6Zc6sV3qlGtrbU=&xsec_source=pc_comment,9.15落地泗水滴滴,2024-09-04,1,3,2025-04-24 15:17:48
comment-66cec2d40000000012026692,66cdc4bf000000001f038384,5ad220654eacab3b8cc4db7f,oookiii,https://www.xiaohongshu.com/user/profile/5ad220654eacab3b8cc4db7f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABY-J3f89itJE-sFQftNYFuEq_UDA0gMqXibfmaJrQ3VI=&xsec_source=pc_comment,去不去林贾尼山,2024-08-28,0,1,2025-04-24 15:17:48
comment-66ea6c4b000000000f00fcd1,66cdc4bf000000001f038384,5bb576ebdc30da00012a7ffc,成,https://www.xiaohongshu.com/user/profile/5bb576ebdc30da00012a7ffc?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABnZjHW3i6ni44Al3emssWw5aAiPtNpPm8SMOj48bfHgo=&xsec_source=pc_comment,【9.26~10.9印尼组队】 9.26~10.9，一直在印尼，目前只预定了往返雅加达的机票 主要项目：潜水+火山徒步+度假放空 景点：科莫多（潜水+一日游），双火山，日惹，巴厘岛可以考虑。 本人，男，95年后，a钱快，aow+ow，会摄影，目前30瓶，会开摩托车。 适合的希望成为你们队伍一员。,2024-09-18,0,2,2025-04-24 15:17:48
comment-66e0fa96000000000c015a52,66cdc4bf000000001f038384,56c551914775a751e091739b,I am better than this.,https://www.xiaohongshu.com/user/profile/56c551914775a751e091739b?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABTSAGI7YeDVm66iZXiMOFIBEZ19Gul8gd2a3phgbLNwk=&xsec_source=pc_comment,9.28 ayana 9.29 -30佩妮达岛 10.1-2本来想潜水最晚一班船回水明漾（你不想就换成水明漾） 10.3水明漾 finns结束 回乌布住宿 10.4-6乌布的稻田秋千+鲜花浴+瀑布+寺庙 找搭子！都是女孩子以拍照为主,2024-09-11,0,2,2025-04-24 15:17:48
comment-671d1468000000001b027642,670cf82f0000000021002ff3,55a711ee62a60c54ce26251c,梨泰院绅士的小媳妇儿,https://www.xiaohongshu.com/user/profile/55a711ee62a60c54ce26251c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABL_md4MCklKsVqs-146LWkIIGvZVFxFvTdVng5dt75Do=&xsec_source=pc_comment,就是两个角度啊 bromo第一张是观景台 第二张是爬去火山口的路上 你在瞎带什么节奏啊,2024-10-27,62,9,2025-04-24 15:17:48
comment-67127f3200000000200250dc,670cf82f0000000021002ff3,64ba3de7000000001403ccca,小红薯64BA6E4F,https://www.xiaohongshu.com/user/profile/64ba3de7000000001403ccca?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABQg6KZWp30jsihfwlYjU21PGOnBqwB21ddos-Oj4VGo8=&xsec_source=pc_comment,朋友圈的,2024-10-18,11,4,2025-04-24 15:17:48
comment-6718439e000000001a01ba94,670cf82f0000000021002ff3,65e44aad000000000500a71d,小鲨鱼没耳朵,https://www.xiaohongshu.com/user/profile/65e44aad000000000500a71d?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABASf-M7z2jVFxEhvWKCA7eFZapWRMkRnwNdD26J3FDJs=&xsec_source=pc_comment,我追海豚还顺便钓到了金枪鱼,2024-10-23,12,7,2025-04-24 15:17:48
comment-671afa4600000000150386b6,670cf82f0000000021002ff3,6646b09f000000001b01a84a,上班时间专用号,https://www.xiaohongshu.com/user/profile/6646b09f000000001b01a84a?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABFy5IXAF0kg3mXioQXjb7kcxbcZRfXi82rf2vydP3kGE=&xsec_source=pc_comment,11月11号有一起的嘛 师傅找好了 就是4人成团,2024-10-25,0,11,2025-04-24 15:17:48
comment-676293de000000000d038638,670cf82f0000000021002ff3,54ba326d2e1d9353c508ed3c,吧啦吧啦小魔仙,https://www.xiaohongshu.com/user/profile/54ba326d2e1d9353c508ed3c?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABnyFzzQGDej52F171KqPwmMnUtHnCZ4MpRKvTN_Qvgfc=&xsec_source=pc_comment,2.1-2.5春节期间 2人 有一起的吗？,2024-12-18,1,7,2025-04-24 15:17:48
comment-6748184000000000070157a6,670cf82f0000000021002ff3,66e827e2000000001d030d30,咖啡咖,https://www.xiaohongshu.com/user/profile/66e827e2000000001d030d30?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABIha5KLfdaIzBFl-zKcB8IGhASgb5N3Vsn9sudSZtA8Y=&xsec_source=pc_comment,去过了 向导人超级好 期待二刷,2024-11-28,3,5,2025-04-24 15:17:48
comment-670d52520000000027022909,670cf82f0000000021002ff3,60278c7500000000010066aa,Ꮩ࿆Ꭵ࿆Ꮲ࿆ 、,https://www.xiaohongshu.com/user/profile/60278c7500000000010066aa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB2oMX0xA0uMQHfF_l_PBSmFRnWfdcRuZs_GslB5Slr3M=&xsec_source=pc_comment,去的当天起雾了,2024-10-15,1,4,2025-04-24 15:17:48
comment-674c77e6000000000c025b77,670cf82f0000000021002ff3,5db13ba900000000010077ad,b y e,https://www.xiaohongshu.com/user/profile/5db13ba900000000010077ad?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABLvHE1Q1B5Z5ySJH0UlU9hUwcSB1Yv939MgRFd0CJY1A=&xsec_source=pc_comment,自由行还是跟团,2024-12-01,1,1,2025-04-24 15:17:48
comment-67375318000000001a026d73,670cf82f0000000021002ff3,55391acfa46e966b6f1e5140,Rooooo1,https://www.xiaohongshu.com/user/profile/55391acfa46e966b6f1e5140?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABSYv3-FJKX7pa_jiZWoKQfuDHhjE4hM4CpRQ7HzScY1w=&xsec_source=pc_comment,12.2有一起的吗,2024-11-15,1,3,2025-04-24 15:17:48
comment-670d11e30000000018031796,670cf82f0000000021002ff3,5ef8bf630000000001005b44,Nicoo,https://www.xiaohongshu.com/user/profile/5ef8bf630000000001005b44?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABcuhpmsHxTQjc8OIG299anVHso8R8qZcmp0qjzh8xBRQ=&xsec_source=pc_comment,我是从巴厘岛倒着玩的，明天追完海豚就坐船去外蓝梦码头了，布罗莫超期待的，攻略谢谢啦,2024-10-14,0,1,2025-04-24 15:17:48
comment-674d92bb000000000c013fa4,674d820c000000000202be5b,66dbdaa0000000000b030173,巴厘岛的活地图,https://www.xiaohongshu.com/user/profile/66dbdaa0000000000b030173?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB-sUaFNg9RJ73GAUlSHGjZjfV-dGSaMR1H7A7mHlKqVE=&xsec_source=pc_comment,不建议,2024-12-02,1,19,2025-04-24 15:17:48
comment-674de00f0000000007016963,674d820c000000000202be5b,5b2e048f6b58b7317f6ff6c2,Shadow with me,https://www.xiaohongshu.com/user/profile/5b2e048f6b58b7317f6ff6c2?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABV5NSg0PtV42Y7nNEn0zFG4cNyECq43Ls3vELLeyfHQM=&xsec_source=pc_comment,巴厘岛本身海景一般，适合吃喝玩乐和体验印度教文化，雨季对于吃喝没影响。要看海景的话，还是考虑其他海岛吧。,2024-12-03,2,12,2025-04-24 15:17:48
comment-674d8ca5000000000702073d,674d820c000000000202be5b,5fb7ce8f000000000101ea0d,阿豪摸爬滚爬记,https://www.xiaohongshu.com/user/profile/5fb7ce8f000000000101ea0d?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABCaclE5nWFUrJ7FDPJmQdCI0bQMzNKRFSUCkfC1RRU6Y=&xsec_source=pc_comment,雨季呢,2024-12-02,0,3,2025-04-24 15:17:48
comment-675ad3b700000000100073f9,674d820c000000000202be5b,5957c7355e87e70ebd164fe5,🌹棉花糖🌹,https://www.xiaohongshu.com/user/profile/5957c7355e87e70ebd164fe5?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABF8EKCdQTp0M0l1SgwDpBdLP6vJ0UYe_uRAxkg4u8vhw=&xsec_source=pc_comment,2月20几号怎么样,2024-12-12,0,7,2025-04-24 15:17:48
comment-6752f035000000000c024837,674d820c000000000202be5b,5cd82c8f0000000012005ffe,Imnotdefino,https://www.xiaohongshu.com/user/profile/5cd82c8f0000000012005ffe?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=AB_P-lBTt5XCDhiU0p5iw2nUZSVm-kfzsrySmLUaoWwjM=&xsec_source=pc_comment,不建议,2024-12-06,0,7,2025-04-24 15:17:48
comment-675120bf0000000007014c06,674d820c000000000202be5b,648e95a5000000001f0063b0,Miraitowa,https://www.xiaohongshu.com/user/profile/648e95a5000000001f0063b0?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABLZBruwz6TI7gHcxjuiPdkp7a63rTQhyz3ibZlnnm7oE=&xsec_source=pc_comment,还挺推荐的！现在是淡季，我还在印尼，12月也在路况不好要找团的，要靠谱一些的，我这个基础2580，玩的基本都玩了，我有自己另外加了几天的行程，当地的旅行社他们会经常给向导培训服务态度也是非常好的，哈哈，不购物，推荐吃的东西也是小店的特色100多块3个人，不坑人的那种,2024-12-05,2,5,2025-04-24 15:17:48
comment-6757e8c8000000000700793f,674d820c000000000202be5b,578e258150c4b41d77f9c6ce,宋战彪,https://www.xiaohongshu.com/user/profile/578e258150c4b41d77f9c6ce?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABe0gsHkQrf-o52kslB7-2sqoa8MHvz97RNnXyUxKIL_U=&xsec_source=pc_comment,我雨季去过日惹和梭罗，其实就还好，下一会就停，下的时候超大，停也超快，感觉没啥影响，于是今年又订好了1月尾去美娜多,2024-12-10,0,4,2025-04-24 15:17:48
comment-67575b2d000000001a03252a,674d820c000000000202be5b,5efbc6670000000001002047,考拉,https://www.xiaohongshu.com/user/profile/5efbc6670000000001002047?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABcVcuF9qmmjeFu194FTuwAS-6rgxCEWdpB_Z-NE_KS9w=&xsec_source=pc_comment,不建议。我去了七次巴厘岛，只有一次是12月份去的。这几天两个朋友去了，昨天巴图尔火山都笼罩在大雾中。,2024-12-10,0,4,2025-04-24 15:17:48
comment-674d85c80000000007014eca,674d820c000000000202be5b,668fa8a2000000000f0370e8,Catherine邱,https://www.xiaohongshu.com/user/profile/668fa8a2000000000f0370e8?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABFxytjRSOZEkRw_mUrg2J0kr55K1_B9losLsgDk_9ZT4=&xsec_source=pc_comment,对啊，雨季,2024-12-02,0,1,2025-04-24 15:17:48
comment-675446a700000000070058e6,674d820c000000000202be5b,62455e84000000001000b35a,巴厘小岛主,https://www.xiaohongshu.com/user/profile/62455e84000000001000b35a?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABWjpQTBBMLAHRL3wQQ4IP_WiYjAefO0xnNKMI5BxE6Cs=&xsec_source=pc_comment,不建议来，到明年三月份来吧,2024-12-07,0,3,2025-04-24 15:17:48
comment-67e0df32000000001f00da6b,67dd7646000000000e0079d5,607796330000000001009f7f,夯夯,https://www.xiaohongshu.com/user/profile/607796330000000001009f7f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABaWygwj3_HakfNjGD53OMf_1rc6Ap71pk7hX23cZkr8s=&xsec_source=pc_comment,一起,2025-03-24,1,8,2025-04-24 15:17:48
comment-67dd78af00000000120302c9,67dd7646000000000e0079d5,5ffd5583000000000101df82,明玥水晶,https://www.xiaohongshu.com/user/profile/5ffd5583000000000101df82?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABh0WpB29Nj4lri9s0AOCDARquaUCyUSVa8hrFlEM0XEQ=&xsec_source=pc_comment,我16号去,2025-03-21,0,7,2025-04-24 15:17:48
comment-67dfc4b40000000020016014,67dd7646000000000e0079d5,5e87f608000000000100b9aa,Elaine伊莲娜,https://www.xiaohongshu.com/user/profile/5e87f608000000000100b9aa?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABjReoQSDonPGPOgx8fvHto42OdooVY7wpfzGQCTZLcVs=&xsec_source=pc_comment,一起吗，我4.5-4.12,2025-03-23,1,5,2025-04-24 15:17:48
comment-67dd8018000000001e020786,67dd7646000000000e0079d5,5ec4489900000000010068ff,Tina,https://www.xiaohongshu.com/user/profile/5ec4489900000000010068ff?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABXk-FZxnK6I807JP16cBRdGevNL_lWg_JseLLdhk4lWI=&xsec_source=pc_comment,一个人4.13-17,2025-03-21,1,2,2025-04-24 15:17:48
comment-67e536c6000000001f00b437,67dd7646000000000e0079d5,5d0f2f1c0000000016026544,Amy,https://www.xiaohongshu.com/user/profile/5d0f2f1c0000000016026544?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABiCu1j8edgJacb4YGxFAE5KnF511YyebJDNRzvuPSOlc=&xsec_source=pc_comment,4/5-12,2025-03-27,0,2,2025-04-24 15:17:48
comment-67ddd6cf00000000120333cb,67dd7646000000000e0079d5,5c21abe1000000000703fa9f,ci,https://www.xiaohongshu.com/user/profile/5c21abe1000000000703fa9f?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABh0MgBHDvWVBnvLqHRugEzw-Mr8z3eaHIOex4-qTlY6o=&xsec_source=pc_comment,,2025-03-22,1,3,2025-04-24 15:17:48
comment-67e81110000000001f001834,67dd7646000000000e0079d5,5a5eec2811be10710e3518c8,BāoZa,https://www.xiaohongshu.com/user/profile/5a5eec2811be10710e3518c8?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABpxNBaSMqLECxbJISGsWPWH9X_fJVG8YHCZbP0meLylw=&xsec_source=pc_comment,我 叫上我,2025-03-29,0,1,2025-04-24 15:17:48
comment-67e57c7c000000001f01af3a,67dd7646000000000e0079d5,550eca2b2e1d9367f4295fc3,Jujuer,https://www.xiaohongshu.com/user/profile/550eca2b2e1d9367f4295fc3?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABQp6KNidW7aIo-iIFtruIhoTmB2yADDrqW3gACNx4WkM=&xsec_source=pc_comment,4.6号出发有吗,2025-03-28,0,1,2025-04-24 15:17:48
comment-67e2037b000000001e00d3d7,67dd7646000000000e0079d5,5d6cdc5b0000000001001dbf,小o,https://www.xiaohongshu.com/user/profile/5d6cdc5b0000000001001dbf?channel_type=web_search_result_notes&parent_page_channel_type=web_user_board&xsec_token=ABYHlZ_UxpgV5nkyEgd5X0ijo3oNTGcy9X6aAe7x9WAco=&xsec_source=pc_comment,巴厘岛很安全,2025-03-25,0,1,2025-04-24 15:17:48
